PRODUCTO,CANTIDAD_PRODUCTO, PRECIO_TOTAL,FECHA,AÑO,MES,NomMes,DIA,REFERENCIA,GENERO,TALLA,CANTIDAD_DEVOLUCION, PRECIO_TOTAL_DEVOL
[701055XL] PLAYERA BAUSI 701055 (XL),4, $  16.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701055XXL] PLAYERA BAUSI 701055 (XXL),3, $  14.300 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701062S] PLAYERA BAUSI 701062 (S),1, $  6.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701063L] PLAYERA BAUSI 701063 (L),7, $  29.300 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701063M] PLAYERA BAUSI 701063 (M),4, $  18.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701063S] PLAYERA BAUSI 701063 (S),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701063XL] PLAYERA BAUSI 701063 (XL),2, $  10.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701067L] PLAYERA BAUSI 701067 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701067M] PLAYERA BAUSI 701067 (M),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701067S] PLAYERA BAUSI 701067 (S),5, $  22.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701075L] PLAYERA BAUSI 701075 (L),4, $  16.100 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701075M] PLAYERA BAUSI 701075 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701075S] PLAYERA BAUSI 701075 (S),2, $  10.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701077L] PLAYERA BAUSI 701077 (L),3, $  13.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701077S] PLAYERA BAUSI 701077 (S),1, $  4.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701082L] PLAYERA BAUSI 701082 (L),18, $  74.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701082M] PLAYERA BAUSI 701082 (M),7, $  27.900 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701082S] PLAYERA BAUSI 701082 (S),8, $  36.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701082XL] PLAYERA BAUSI 701082 (XL),5, $  21.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701082XXL] PLAYERA BAUSI 701082 (XXL),4, $  19.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701087L] PLAYERA BAUSI 701087 (L),5, $  20.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701087M] PLAYERA BAUSI 701087 (M),2, $  11.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701087S] PLAYERA BAUSI 701087 (S),4, $  17.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701088S] PLAYERA BAUSI 701088 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701090L] PLAYERA BAUSI 701090 (L),3, $  14.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701090M] PLAYERA BAUSI 701090 (M),3, $  15.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701090S] PLAYERA BAUSI 701090 (S),4, $  18.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701090XL] PLAYERA BAUSI 701090 (XL),1, $  5.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701090XXL] PLAYERA BAUSI 701090 (XXL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701093L] PLAYERA BAUSI 701093 (L),6, $  26.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701093M] PLAYERA BAUSI 701093 (M),8, $  32.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701093S] PLAYERA BAUSI 701093 (S),16, $  65.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701093XL] PLAYERA BAUSI 701093 (XL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701100L] PLAYERA BAUSI 701100 (L),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701100M] PLAYERA BAUSI 701100 (M),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701100S] PLAYERA BAUSI 701100 (S),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701100XL] PLAYERA BAUSI 701100 (XL),4, $  14.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701100XXL] PLAYERA BAUSI 701100 (XXL),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701103M] PLAYERA BAUSI 701103 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701107S] PLAYERA BAUSI 701107 (S),1, $  5.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701110L] PLAYERA BAUSI 701110 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701111XXL] PLAYERA BAUSI 701111 (XXL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701117M] PLAYERA BAUSI 701117 (M),17, $  77.300 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701117S] PLAYERA BAUSI 701117 (S),6, $  24.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701121S] PLAYERA BAUSI 701121 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701121XXL] PLAYERA BAUSI 701121 (XXL),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701122L] PLAYERA BAUSI 701122 (L),2, $  7.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701122M] PLAYERA BAUSI 701122 (M),2, $  6.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701122S] PLAYERA BAUSI 701122 (S),0,,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701131L] PLAYERA BAUSI 701131 (L),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701131M] PLAYERA BAUSI 701131 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701131S] PLAYERA BAUSI 701131 (S),12, $  50.300 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701150L] PLAYERA BAUSI 701150 (L),28, $  119.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701150M] PLAYERA BAUSI 701150 (M),13, $  60.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701150S] PLAYERA BAUSI 701150 (S),10, $  43.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701150XL] PLAYERA BAUSI 701150 (XL),12, $  53.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701150XXL] PLAYERA BAUSI 701150 (XXL),2, $  9.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701155S] PLAYERA BAUSI 701155 (S),1, $  5.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701157L] PLAYERA BAUSI 701157 (L),3, $  12.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701157M] PLAYERA BAUSI 701157 (M),1, $  3.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701157S] PLAYERA BAUSI 701157 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701159L] PLAYERA BAUSI 701159 (L),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701159M] PLAYERA BAUSI 701159 (M),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701159S] PLAYERA BAUSI 701159 (S),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701159XL] PLAYERA BAUSI 701159 (XL),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701159XXL] PLAYERA BAUSI 701159 (XXL),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701177M] PLAYERA BAUSI 701177 (M),1, $  3.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701177S] PLAYERA BAUSI 701177 (S),1, $  4.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701178S] PLAYERA BAUSI 701178 (S),1, $  2.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701179S] PLAYERA BAUSI 701179 (S),1, $  2.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701185M] PLAYERA BAUSI 701185 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701201L] PLAYERA BAUSI 701201 (L),2, $  7.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701201XXL] PLAYERA BAUSI 701201 (XXL),1, $  3.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701207L] PLAYERA BAUSI 701207 (L),1, $  3.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701207M] PLAYERA BAUSI 701207 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701207XL] PLAYERA BAUSI 701207 (XL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701207XXL] PLAYERA BAUSI 701207 (XXL),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701208M] PLAYERA BAUSI 701208 (M),1, $  3.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701209M] PLAYERA BAUSI 701209 (M),,,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,1, $  5.000 
[701209S] PLAYERA BAUSI 701209 (S),3, $  15.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701211L] PLAYERA BAUSI 701211 (L),4, $  16.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701211M] PLAYERA BAUSI 701211 (M),4, $  16.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701212L] PLAYERA BAUSI 701212 (L),5, $  18.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701212M] PLAYERA BAUSI 701212 (M),6, $  22.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701212S] PLAYERA BAUSI 701212 (S),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701212XL] PLAYERA BAUSI 701212 (XL),5, $  18.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701212XXL] PLAYERA BAUSI 701212 (XXL),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701213M] PLAYERA BAUSI 701213 (M),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701213S] PLAYERA BAUSI 701213 (S),1, $  5.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701214L] PLAYERA BAUSI 701214 (L),30, $  130.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701214M] PLAYERA BAUSI 701214 (M),31, $  136.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701214S] PLAYERA BAUSI 701214 (S),10, $  46.700 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701214XL] PLAYERA BAUSI 701214 (XL),18, $  75.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701214XXL] PLAYERA BAUSI 701214 (XXL),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701215L] PLAYERA BAUSI 701215 (L),7, $  26.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701215M] PLAYERA BAUSI 701215 (M),6, $  24.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701215S] PLAYERA BAUSI 701215 (S),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701215XL] PLAYERA BAUSI 701215 (XL),6, $  22.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701215XXL] PLAYERA BAUSI 701215 (XXL),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701216L] PLAYERA BAUSI 701216 (L),2, $  7.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701216M] PLAYERA BAUSI 701216 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701216XL] PLAYERA BAUSI 701216 (XL),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701217L] PLAYERA BAUSI 701217 (L),4, $  16.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701217M] PLAYERA BAUSI 701217 (M),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701218L] PLAYERA BAUSI 701218 (L),4, $  17.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701218M] PLAYERA BAUSI 701218 (M),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701219L] PLAYERA BAUSI 701219 (L),4, $  14.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701219M] PLAYERA BAUSI 701219 (M),4, $  14.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701219S] PLAYERA BAUSI 701219 (S),3, $  11.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701219XL] PLAYERA BAUSI 701219 (XL),3, $  10.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701219XXL] PLAYERA BAUSI 701219 (XXL),2, $  7.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701221S] PLAYERA BAUSI 701221 (S),1, $  6.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701222L] PLAYERA BAUSI 701222 (L),9, $  34.400 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701222M] PLAYERA BAUSI 701222 (M),13, $  55.900 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701222S] PLAYERA BAUSI 701222 (S),3, $  12.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701222XL] PLAYERA BAUSI 701222 (XL),6, $  24.400 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701222XXL] PLAYERA BAUSI 701222 (XXL),5, $  18.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701223L] PLAYERA BAUSI 701223 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[70122408L] PLAYERA BAUSI 70122408 (L),1, $  3.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[70122408S] PLAYERA BAUSI 70122408 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[70122408XL] PLAYERA BAUSI 70122408 (XL),6, $  25.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[70122408XXL] PLAYERA BAUSI 70122408 (XXL),2, $  7.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701224M] PLAYERA BAUSI 701224 (M),2, $  7.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701224XL] PLAYERA BAUSI 701224 (XL),1, $  4.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701225L] PLAYERA BAUSI 701225 (L),1, $  5.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701225S] PLAYERA BAUSI 701225 (S),2, $  9.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701225XXL] PLAYERA BAUSI 701225 (XXL),1, $  6.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701226L] PLAYERA BAUSI 701226 (L),1, $  3.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701226M] PLAYERA BAUSI 701226 (M),5, $  20.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701226XL] PLAYERA BAUSI 701226 (XL),3, $  11.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701227L] PLAYERA BAUSI 701227 (L),2, $  8.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701227M] PLAYERA BAUSI 701227 (M),6, $  25.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701227S] PLAYERA BAUSI 701227 (S),2, $  8.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701227XL] PLAYERA BAUSI 701227 (XL),3, $  12.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701228L] PLAYERA BAUSI 701228 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701228XL] PLAYERA BAUSI 701228 (XL),1, $  4.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701229L] PLAYERA BAUSI 701229 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701229XL] PLAYERA BAUSI 701229 (XL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701229XXL] PLAYERA BAUSI 701229 (XXL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701233L] PLAYERA BAUSI 701233 (L),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701233S] PLAYERA BAUSI 701233 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701235M] PLAYERA BAUSI 701235 (M),3, $  12.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701236M] PLAYERA BAUSI 701236 (M),2, $  8.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701236XXL] PLAYERA BAUSI 701236 (XXL),1, $  6.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701237XXL] PLAYERA BAUSI 701237 (XXL),1, $  3.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701238L] PLAYERA BAUSI 701238 (L),7, $  28.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701238M] PLAYERA BAUSI 701238 (M),7, $  30.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701238S] PLAYERA BAUSI 701238 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701238XL] PLAYERA BAUSI 701238 (XL),6, $  24.300 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701238XXL] PLAYERA BAUSI 701238 (XXL),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701239L] PLAYERA BAUSI 701239 (L),3, $  12.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701239S] PLAYERA BAUSI 701239 (S),7, $  29.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701239XL] PLAYERA BAUSI 701239 (XL),8, $  31.700 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701239XXL] PLAYERA BAUSI 701239 (XXL),5, $  21.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701240L] PLAYERA BAUSI 701240 (L),17, $  70.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701240M] PLAYERA BAUSI 701240 (M),9, $  39.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701240S] PLAYERA BAUSI 701240 (S),6, $  25.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701240XL] PLAYERA BAUSI 701240 (XL),10, $  41.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701240XXL] PLAYERA BAUSI 701240 (XXL),4, $  18.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701241L] PLAYERA BAUSI 701241 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701241S] PLAYERA BAUSI 701241 (S),5, $  22.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701242L] PLAYERA BAUSI 701242 (L),5, $  19.600 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701242M] PLAYERA BAUSI 701242 (M),3, $  12.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701242S] PLAYERA BAUSI 701242 (S),4, $  16.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701242XL] PLAYERA BAUSI 701242 (XL),4, $  16.100 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701242XXL] PLAYERA BAUSI 701242 (XXL),2, $  8.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701243L] PLAYERA BAUSI 701243 (L),6, $  23.900 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701243M] PLAYERA BAUSI 701243 (M),3, $  12.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701243S] PLAYERA BAUSI 701243 (S),2, $  7.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701243XL] PLAYERA BAUSI 701243 (XL),3, $  12.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701243XXL] PLAYERA BAUSI 701243 (XXL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701244L] PLAYERA BAUSI 701244 (L),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701244S] PLAYERA BAUSI 701244 (S),7, $  32.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701244XL] PLAYERA BAUSI 701244 (XL),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701245L] PLAYERA BAUSI 701245 (L),7, $  28.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701245M] PLAYERA BAUSI 701245 (M),3, $  13.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701245S] PLAYERA BAUSI 701245 (S),7, $  36.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701245XL] PLAYERA BAUSI 701245 (XL),4, $  17.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701246L] PLAYERA BAUSI 701246 (L),10, $  41.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701246M] PLAYERA BAUSI 701246 (M),4, $  14.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701246S] PLAYERA BAUSI 701246 (S),2, $  8.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701246XL] PLAYERA BAUSI 701246 (XL),6, $  22.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701246XXL] PLAYERA BAUSI 701246 (XXL),2, $  7.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701247L] PLAYERA BAUSI 701247 (L),3, $  12.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701247S] PLAYERA BAUSI 701247 (S),4, $  16.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701247XXL] PLAYERA BAUSI 701247 (XXL),2, $  9.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701248L] PLAYERA BAUSI 701248 (L),4, $  14.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701248M] PLAYERA BAUSI 701248 (M),6, $  21.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701248S] PLAYERA BAUSI 701248 (S),7, $  27.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701248XL] PLAYERA BAUSI 701248 (XL),6, $  22.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701248XXL] PLAYERA BAUSI 701248 (XXL),3, $  11.200 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701249L] PLAYERA BAUSI 701249 (L),4, $  16.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
[701249M] PLAYERA BAUSI 701249 (M),3, $  12.500 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,M,,
[701249S] PLAYERA BAUSI 701249 (S),1, $  4.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,S,,
[701249XL] PLAYERA BAUSI 701249 (XL),3, $  12.800 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XL,,
[701249XXL] PLAYERA BAUSI 701249 (XXL),4, $  18.000 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,XXL,,
[701250L] PLAYERA BAUSI 701250 (L),12, $  45.900 ,2021-07-01,2021,7,JUL,1,PLAYERA,HOMBRE,L,,
